73,0.6081159100
74,0.6110869900
75,0.6140580700
76,0.6150091500
77,0.6159327200
78,0.6188487800
79,0.6197448400
80,0.6206133900
81,0.6194344300
82,0.6182004500
83,0.6209514500
84,0.6237024500
85,0.6224134500
86,0.6230894300
87,0.6115979000
88,0.6120262900
89,0.6104071700
90,0.6127730300
91,0.6131188900
92,0.6114172400
93,0.5955205700
94,0.5793763100
95,0.5569244600
96,0.5361624900
97,0.5191379100
98,0.5139857400
99,0.5127910400
100,0.5115688300
101,0.5103191100
102,0.5070218800
103,0.5016496300
104,0.5022548500
105,0.5008400700
106,0.4953577800
107,0.4958529600
108,0.4902881400
109,0.4886807900
110,0.4870459300
111,0.4833635600
112,0.4836661700
113,0.4839687800
114,0.4822513900
115,0.4825264900
116,0.4828015900
117,0.4810566900
118,0.4813042800
119,0.4815518700
120,0.4817994600
121,0.4820470500
122,0.4822946400
123,0.4825422300
124,0.4827898200
125,0.4830374100
126,0.4832850000
127,0.4835325900
128,0.4837801800
129,0.4840277700
130,0.4842753600
131,0.4845229500
132,0.4847705400
133,0.4850181300
134,0.4852657200
135,0.4855133100
136,0.4857609000
137,0.4860084900
138,0.4862560800
139,0.4865036700
140,0.4867512600
141,0.4869988500
142,0.4872464400
143,0.4874940300
144,0.4877416200
145,0.4879892100
146,0.4882368000
147,0.4884843900
148,0.4887319800
149,0.4889795700
150,0.4892271600
151,0.4894747500
152,0.4897223400
153,0.4899699300
154,0.4902175200
155,0.4904651100
156,0.4907127000
157,0.4909602900
158,0.4912078800
159,0.4914554700
160,0.4917030600
161,0.4919506500
162,0.4921982400
163,0.4924458300
164,0.4926934200
165,0.4929410100
166,0.4931886000
167,0.4934361900
168,0.4936837800
169,0.4939313700
170,0.4941789600
171,0.4944265500
172,0.4946741400
173,0.4949217300
174,0.4951693200
175,0.4954169100
176,0.4956645000
177,0.4959120900
178,0.4961596800
179,0.4964072700
180,0.4966548600
181,0.4969024500
182,0.4971500400
183,0.4973976300
184,0.4976452200
185,0.4978928100
186,0.4981404000
187,0.4983879900
188,0.4986355800
189,0.4988831700
190,0.4991307600
191,0.4993783500
192,0.4996259400
193,0.4998735300
194,0.5001211200
195,0.5003687100
196,0.5006163000
197,0.5008638900
198,0.5011114800
199,0.5013590700
200,0.5016066600
201,0.5018542500
202,0.5021018400
203,0.5023494300
204,0.5025970200
205,0.5028446100
206,0.5030922000
207,0.5033397900
208,0.5035873800
209,0.5038349700
210,0.5040825600
211,0.5043301500
212,0.5045777400
213,0.5048253300
214,0.5050729200
215,0.5053205100
216,0.5055681000
217,0.5058156900
218,0.5060632800
219,0.5063108700
220,0.5065584600
221,0.5068060500
222,0.5070536400
223,0.5073012300
224,0.5075488200
225,0.5077964100
226,0.5080440000
227,0.5082915900
228,0.5085391800
229,0.5087867700
230,0.5090343600
231,0.5092819500
232,0.5095295400
233,0.5097771300
234,0.5100247200
235,0.5102723100
236,0.5105199000
237,0.5107674900
238,0.5110150800
239,0.5112626700
240,0.5115102600
241,0.5117578500
242,0.5120054400
243,0.5122530300
244,0.5125006200
245,0.5127482100
246,0.5129958000
247,0.5132433900
248,0.5134909800
249,0.5137385700
250,0.5139861600
251,0.5142337500
252,0.5144813400
253,0.5147289300
254,0.5149765200
255,0.5152241100
256,0.5154717000
257,0.5157192900
258,0.5159668800
259,0.5162144700
260,0.5164620600
261,0.5167096500
262,0.5169572400
263,0.5172048300
264,0.5174524200
265,0.5177000100
266,0.5179476000
267,0.5181951900
268,0.5184427800
269,0.5186903700
270,0.5189379600
271,0.5191855500
272,0.5194331400
