0,0.6998209000
1,0.7016130000
2,0.7029099500
3,0.7033952100
4,0.7036384800
5,0.7038817500
6,0.7041250200
7,0.7043682900
8,0.7046115600
9,0.7048548300
10,0.7050981000
11,0.7053413700
12,0.7055846400
13,0.7058279100
14,0.7060711800
15,0.7063144500
16,0.7065577200
17,0.7068009900
18,0.7070442600
19,0.7072875300
20,0.7075308000
21,0.7077740700
22,0.7080173400
23,0.7082606100
24,0.7085038800
25,0.7087471500
26,0.7089904200
27,0.7092336900
28,0.7094769600
29,0.7097202300
30,0.7099635000
31,0.7102067700
32,0.7104500400
33,0.7106933100
34,0.7109365800
35,0.7111798500
36,0.7114231200
37,0.7116663900
38,0.7119096600
39,0.7121529300
40,0.7123962000
41,0.7126394700
42,0.7128827400
43,0.7131260100
44,0.7133692800
45,0.7136125500
46,0.7138558200
47,0.7140990900
48,0.7143423600
49,0.7145856300
50,0.7148289000
51,0.7150721700
52,0.7153154400
53,0.7155587100
54,0.7158019800
55,0.7160452500
56,0.7162885200
57,0.7165317900
58,0.7167750600
59,0.7170183300
60,0.7172616000
61,0.7175048700
62,0.7177481400
63,0.7179914100
64,0.7182346800
65,0.7184779500
66,0.7187212200
67,0.7189644900
68,0.7192077600
69,0.7194510300
70,0.7196943000
71,0.7199375700
72,0.7201808400
73,0.7204241100
74,0.7206673800
75,0.7209106500
76,0.7211539200
77,0.7213971900
78,0.7216404600
79,0.7218837300
80,0.7221270000
81,0.7223702700
82,0.7226135400
83,0.7228568100
84,0.7231000800
85,0.7233433500
86,0.7235866200
87,0.7238298900
88,0.7240731600
89,0.7243164300
90,0.7245597000
91,0.7248029700
92,0.7250462400
93,0.7252895100
94,0.7255327800
95,0.7257760500
96,0.7260193200
97,0.7262625900
98,0.7265058600
99,0.7267491300
