0,0.6998209000
1,0.7148289000
2,0.7269924000
3,0.7391559000
4,0.7513194000
5,0.7634829000
6,0.7756464000
7,0.7878099000
8,0.7999734000
9,0.8121369000
10,0.8243004000
11,0.8364639000
12,0.8486274000
13,0.8607909000
14,0.8729544000
15,0.8851179000
16,0.8972814000
17,0.9094449000
18,0.9216084000
19,0.9337719000
20,0.9459354000
21,0.9580989000
22,0.9702624000
23,0.9824259000
24,0.9945894000
25,1.0067529000
26,1.0189164000
27,1.0310799000
28,1.0432434000
29,1.0554069000
30,1.0675704000
31,1.0797339000
32,1.0918974000
33,1.1040609000
34,1.1162244000
35,1.1283879000
36,1.1405514000
37,1.1527149000
38,1.1648784000
39,1.1770419000
40,1.1892054000
41,1.2013689000
42,1.2135324000
43,1.2256959000
44,1.2378594000
45,1.2500229000
46,1.2621864000
47,1.2743499000
48,1.2865134000
49,1.2986769000
50,1.3108404000
51,1.3230039000
52,1.3351674000
53,1.3473309000
54,1.3594944000
55,1.3716579000
56,1.3838214000
57,1.3959849000
58,1.4081484000
59,1.4203119000
60,1.4324754000
61,1.4446389000
62,1.4568024000
63,1.4689659000
64,1.4811294000
65,1.4932929000
66,1.5054564000
67,1.5176199000
68,1.5297834000
69,1.5419469000
70,1.5541104000
71,1.5662739000
72,1.5784374000
73,1.5906009000
74,1.6027644000
75,1.6149279000
76,1.6270914000
77,1.6392549000
78,1.6514184000
79,1.6635819000
80,1.6757454000
81,1.6879089000
82,1.7000724000
83,1.7122359000
84,1.7243994000
85,1.7365629000
86,1.7487264000
87,1.7608899000
88,1.7730534000
89,1.7852169000
90,1.7973804000
91,1.8095439000
92,1.8217074000
93,1.8338709000
94,1.8460344000
95,1.8581979000
96,1.8703614000
97,1.8825249000
98,1.8946884000
99,1.9068519000
100,1.9190154000
101,1.9311789000
102,1.9433424000
103,1.9555059000
104,1.9676694000
105,1.9798329000
106,1.9919964000
107,2.0041599000
108,2.0163234000
109,2.0284869000
110,2.0406504000
111,2.0528139000
112,2.0649774000
113,2.0771409000
114,2.0893044000
115,2.1014679000
116,2.1136314000
117,2.1257949000
118,2.1379584000
119,2.1501219000
120,2.1622854000
121,2.1744489000
122,2.1866124000
123,2.1987759000
124,2.2109394000
125,2.2231029000
126,2.2352664000
127,2.2474299000
128,2.2595934000
129,2.2717569000
130,2.2839204000
131,2.2960839000
132,2.3082474000
133,2.3204109000
134,2.3325744000
135,2.3447379000
136,2.3569014000
137,2.3690649000
138,2.3812284000
139,2.3933919000
140,2.4055554000
141,2.4177189000
142,2.4298824000
143,2.4420459000
144,2.4542094000
145,2.4663729000
146,2.4785364000
147,2.4906999000
148,2.5028634000
149,2.5150269000
150,2.5271904000
151,2.5393539000
152,2.5515174000
153,2.5636809000
154,2.5758444000
155,2.5880079000
156,2.6001714000
157,2.6123349000
158,2.6244984000
159,2.6366619000
160,2.6488254000
161,2.6609889000
162,2.6731524000
163,2.6853159000
164,2.6974794000
165,2.7096429000
166,2.7218064000
167,2.7339699000
168,2.7461334000
169,2.7582969000
170,2.7704604000
171,2.7826239000
172,2.7947874000
173,2.8069509000
174,2.8191144000
175,2.8312779000
176,2.8434414000
177,2.8556049000
178,2.8677684000
179,2.8799319000
180,2.8920954000
181,2.9042589000
182,2.9164224000
183,2.9285859000
184,2.9407494000
185,2.9529129000
186,2.9650764000
187,2.9772399000
188,2.9894034000
189,3.0015669000
190,3.0137304000
191,3.0258939000
192,3.0380574000
193,3.0502209000
194,3.0623844000
195,3.0745479000
196,3.0867114000
197,3.0988749000
198,3.1110384000
199,3.1232019000
200,3.1353654000
201,3.1475289000
202,3.1596924000
203,3.1718559000
204,3.1840194000
205,3.1961829000
206,3.2083464000
207,3.2205099000
208,3.2326734000
209,3.2448369000
210,3.2570004000
211,3.2691639000
212,3.2813274000
213,3.2934909000
214,3.3056544000
215,3.3178179000
216,3.3299814000
217,3.3421449000
218,3.3543084000
219,3.3664719000
220,3.3786354000
221,3.3907989000
222,3.4029624000
223,3.4151259000
224,3.4272894000
225,3.4394529000
226,3.4516164000
227,3.4637799000
228,3.4759434000
229,3.4881069000
230,3.5002704000
231,3.5124339000
232,3.5245974000
233,3.5367609000
234,3.5489244000
235,3.5610879000
236,3.5732514000
237,3.5854149000
238,3.5975784000
239,3.6097419000
240,3.6219054000
241,3.6340689000
242,3.6462324000
243,3.6583959000
244,3.6705594000
245,3.6827229000
246,3.6948864000
247,3.7070499000
248,3.7192134000
249,3.7313769000
250,3.7435404000
251,3.7557039000
252,3.7678674001
253,3.7800309001
254,3.7921944001
255,3.8043579001
256,3.8165214001
257,3.8286849001
258,3.8408484001
259,3.8530119001
260,3.8651754001
261,3.8773389001
262,3.8895024001
263,3.9016659001
264,3.9138294001
265,3.9259929001
266,3.9381564001
267,3.9503199001
268,3.9624834001
269,3.9746469001
270,3.9868104001
271,3.9989739001
272,4.0111374001
273,4.0233009001
274,4.0354644001
275,4.0476279001
276,4.0597914001
277,4.0719549001
278,4.0841184001
279,4.0962819001
280,4.1084454001
281,4.1206089001
282,4.1327724001
283,4.1449359001
284,4.1570994001
285,4.1692629001
286,4.1814264001
287,4.1935899001
288,4.2057534001
289,4.2179169001
290,4.2300804001
291,4.2422439001
292,4.2544074001
293,4.2665709001
294,4.2787344001
295,4.2908979001
296,4.3030614001
297,4.3152249001
298,4.3273884001
299,4.3395519001
300,4.3517154001
301,4.3638789001
302,4.3760424001
303,4.3882059001
304,4.4003694001
305,4.4125329001
306,4.4246964001
307,4.4368599001
308,4.4490234001
309,4.4611869001
310,4.4733504001
