0,10.7585459399
1,10.7586009599
2,10.7547286399
3,10.7509371099
4,10.7453142399
5,10.7416974299
6,10.7359753799
7,10.7360303999
8,10.7322664099
9,10.7303563199
10,10.7267598199
11,10.7190052799
12,10.7152591999
13,10.7113158399
14,10.7075809199
15,10.6962711899
16,10.6906302299
17,10.6850137499
18,10.6792380899
19,10.6774596699
20,10.6717620699
21,10.6661833599
22,10.6623321299
23,10.6527291199
24,10.6488270399
25,10.6451135999
26,10.6412894599
27,10.6413444799
28,10.6374497499
29,10.6318276599
30,10.6240145599
31,10.6202228799
32,10.6165811099
33,10.6108188899
34,10.6089742599
35,10.6090842999
36,10.6013815999
37,10.5976655799
38,10.5898198399
39,10.5858825699
40,10.5839128099
41,10.5821634899
42,10.5726436699
43,10.5669374299
44,10.5613233499
45,10.5557447899
46,10.5500651299
47,10.5482063999
48,10.5445249399
49,10.5369870299
50,10.5312057599
51,10.5273900799
52,10.5236462499
53,10.5218327899
54,10.5159481699
55,10.5140574299
56,10.5082212899
57,10.5064323099
58,10.5006391899
59,10.4950593699
60,10.4931887899
61,10.4874899299
62,10.4856610799
63,10.4741598299
64,10.4683193399
65,10.4607083199
66,10.4570127899
67,10.4514428699
68,10.4459450699
69,10.4325148599
70,10.4248679899
71,10.4191291099
72,10.4135627299
73,10.4118578699
74,10.3983367599
75,10.3863968199
76,10.3865068599
77,10.3787697499
78,10.3730193499
79,10.3672247899
80,10.3616188699
81,10.3559548699
82,10.3503350299
83,10.3446374599
84,10.3446649699
85,10.3429033499
86,10.3370270399
87,10.3331607799
88,10.3254811199
89,10.3218134299
90,10.3160847800
91,10.3084180800
92,10.3046412800
93,10.3008782500
94,10.2991722800
95,10.2877132700
96,10.2819852800
97,10.2781597000
98,10.2782697400
99,10.2706569500
100,10.2649112000
101,10.2611475400
102,10.2612575800
103,10.2535300700
104,10.2479126600
105,10.2479401700
106,10.2460713600
107,10.2422934200
108,10.2344587200
109,10.2307179200
110,10.2268803400
111,10.2268803400
112,10.2269628700
113,10.2212332900
114,10.2194867000
115,10.2120073500
116,10.2063257400
117,10.1985270400
118,10.1945622600
119,10.1946723000
120,10.1872847200
121,10.1681552000
122,10.1643075400
123,10.1643900700
124,10.1586787300
125,10.1568075200
126,10.1530456000
127,10.1492924700
128,10.1436456000
129,10.1399819000
130,10.1323783800
131,10.1249049700
132,10.1230241300
133,10.1134497700
134,10.1116403300
135,10.1098177500
136,10.1041019100
137,10.0984465800
138,10.0985016000
139,10.0947875300
140,10.0928176200
141,10.0928726400
142,10.0891345700
143,10.0872105600
144,10.0834127900
145,10.0777214600
146,10.0778039900
147,10.0720980800
148,10.0683544000
149,10.0644913500
150,10.0586020800
151,10.0547981000
152,10.0547981000
153,10.0548531200
154,10.0511500900
155,10.0493558300
156,10.0436384000
157,10.0397878300
158,10.0342091200
159,10.0305071700
160,10.0210436900
161,10.0190817600
162,10.0152662300
163,10.0094744000
164,10.0057142200
165,9.9977209700
166,9.9959300400
167,9.9845265300
168,9.9749687900
169,9.9691001600
170,9.9652612900
171,9.9633817700
172,9.9613902600
173,9.9614727900
174,9.9556494600
175,9.9556494600
176,9.9556494600
177,9.9557044800
178,9.9521337200
179,9.9404099300
180,9.9384868800
181,9.9345284900
182,9.9326849700
183,9.9309070300
184,9.9253150300
185,9.9194705500
186,9.9138510400
187,9.9100043100
188,9.9042560100
189,9.9023545600
190,9.8986947000
191,9.8909755000
192,9.8833684700
193,9.8776678400
194,9.8739278500
195,9.8721179300
196,9.8701806300
197,9.8644082700
198,9.8507774500
199,9.8489148500
200,9.8392817500
201,9.8334982600
202,9.8335532800
203,9.8298465600
204,9.8259980900
205,9.8241811200
206,9.8203982300
207,9.8145516800
208,9.8107745800
209,9.8108296000
210,9.8070852900
211,9.8052911800
212,9.7975795100
213,9.7916768000
214,9.7878201700
215,9.7858521800
216,9.7858796900
217,9.7840067100
218,9.7782567900
219,9.7724912100
220,9.7706465500
221,9.7649075200
222,9.7611216000
223,9.7574148800
224,9.7535675200
225,9.7498011000
226,9.7421238400
227,9.7384241400
228,9.7308695800
229,9.7231241600
230,9.7193248000
231,9.7153636800
232,9.7115918300
233,9.7058276900
234,9.7039244700
235,9.6982383900
236,9.6924855900
237,9.6866417700
238,9.6847561600
239,9.6810648000
240,9.6772953500
241,9.6715470500
242,9.6695982600
243,9.6696257700
244,9.6676270600
245,9.6677095900
246,9.6619470400
247,9.6581177400
248,9.6501113800
249,9.6502214200
250,9.6424860800
251,9.6387275200
252,9.6349411200
253,9.6312966200
254,9.6236588700
255,9.6178467300
256,9.6158211400
257,9.6158211400
258,9.6158761600
259,9.6120817500
260,9.6064404600
261,9.5989032100
262,9.5971067000
263,9.5898804300
264,9.5762398300
265,9.5704573000
266,9.5705673400
267,9.5629105700
268,9.5610844800
269,9.5572684400
270,9.5455873700
271,9.5437929600
272,9.5399660900
273,9.5382438000
274,9.5267231700
275,9.5173204700
276,9.5115958400
277,9.5078092900
278,9.5059539200
279,9.5021736100
280,9.5003620700
281,9.4946244800
282,9.4907262400
283,9.4869326400
284,9.4832156900
285,9.4813415700
286,9.4716923300
287,9.4698728100
288,9.4678736200
289,9.4679286400
290,9.4660000900
291,9.4641632900
292,9.4622396100
293,9.4603082500
294,9.4585104800
295,9.4546708000
296,9.4509202200
297,9.4432962400
298,9.4394970600
299,9.4395245700
300,9.4375303300
301,9.4356976700
302,9.4298589500
303,9.4239815300
304,9.4221236100
305,9.4204114000
306,9.4088080900
307,9.4070239100
308,9.4013103200
309,9.3976536700
310,9.3918212200
