0,0,0.3196373000
0,1,0.3114630000
0,2,0.2667911500
0,3,0.2032865700
0,4,0.2035341600
0,5,0.2037817500
0,6,0.2040293400
0,7,0.2042769300
0,8,0.2045245200
0,9,0.2047721100
0,10,0.2050197000
0,11,0.2052672900
0,12,0.2055148800
0,13,0.2057624700
0,14,0.2060100600
0,15,0.2062576500
0,16,0.2065052400
0,17,0.2067528300
0,18,0.2070004200
0,19,0.2072480100
0,20,0.2074956000
0,21,0.2077431900
0,22,0.2079907800
0,23,0.2082383700
0,24,0.2084859600
0,25,0.2087335500
0,26,0.2089811400
0,27,0.2092287300
0,28,0.2094763200
0,29,0.2097239100
0,30,0.2099715000
0,31,0.2102190900
0,32,0.2104666800
0,33,0.2107142700
0,34,0.2109618600
0,35,0.2112094500
0,36,0.2114570400
0,37,0.2117046300
0,38,0.2119522200
0,39,0.2121998100
0,40,0.2124474000
0,41,0.2126949900
0,42,0.2129425800
0,43,0.2131901700
0,44,0.2134377600
0,45,0.2136853500
0,46,0.2139329400
0,47,0.2141805300
0,48,0.2144281200
0,49,0.2146757100
0,50,0.2149233000
0,51,0.2151708900
0,52,0.2154184800
0,53,0.2156660700
0,54,0.2159136600
0,55,0.2161612500
0,56,0.2164088400
0,57,0.2166564300
0,58,0.2169040200
0,59,0.2171516100
0,60,0.2173992000
0,61,0.2176467900
0,62,0.2178943800
0,63,0.2181419700
0,64,0.2183895600
0,65,0.2186371500
0,66,0.2188847400
0,67,0.2191323300
0,68,0.2193799200
0,69,0.2196275100
0,70,0.2198751000
0,71,0.2201226900
0,72,0.2203702800
0,73,0.2206178700
0,74,0.2208654600
0,75,0.2211130500
0,76,0.2213606400
0,77,0.2216082300
0,78,0.2218558200
0,79,0.2221034100
0,80,0.2223510000
0,81,0.2225985900
0,82,0.2228461800
0,83,0.2230937700
0,84,0.2233413600
0,85,0.2235889500
0,86,0.2238365400
0,87,0.2240841300
0,88,0.2243317200
0,89,0.2245793100
0,90,0.2248269000
0,91,0.2250744900
0,92,0.2253220800
0,93,0.2255696700
0,94,0.2258172600
0,95,0.2260648500
0,96,0.2263124400
0,97,0.2265600300
0,98,0.2268076200
0,99,0.2270552100
0,100,0.2050197000
1,0,0.2052672900
1,1,0.2055148800
1,2,0.2057624700
1,3,0.2060100600
1,4,0.2062576500
1,5,0.2065052400
1,6,0.2067528300
1,7,0.2070004200
1,8,0.2072480100
1,9,0.2297787000
1,10,0.2300262900
1,11,0.2302738800
1,12,0.2305214700
1,13,0.2307690600
1,14,0.2310166500
1,15,0.2312642400
1,16,0.2315118300
1,17,0.2317594200
1,18,0.2320070100
1,19,0.2322546000
1,20,0.2325021900
1,21,0.2327497800
1,22,0.2329973700
1,23,0.2332449600
1,24,0.2334925500
1,25,0.2337401400
1,26,0.2339877300
1,27,0.2342353200
